season,game_id,game_date,home,away,y,pts_h,pts_a,am,p_mkt,gp_home,gp_away,ff_ready,carry_active,n_cur_rows,n_out_home,n_out_away,b2b_h,b2b_a,cm,fm,rm_core,prior_term,sched,cont_h,cont_a,m_us,p_us
2024-25,0022400125,2024-10-30,OKC,SAS,1,105,93,12,0.857658513410342,3,3,1,1,104,0,1,0,0,11.547727,13.979258,2.301555,6.418949,2.217754,0.7159,0.7458,14.981246,0.8890159471507159
2024-25,0022400120,2024-10-30,PHI,DET,0,95,105,-10,0.656232981418711,3,4,1,1,104,0,0,0,0,2.279447,6.206303,0.178547,5.207062,2.217754,0.3276,0.4721,6.460628,0.7103962875230738
2024-25,0022400130,2024-10-31,UTA,SAS,0,88,106,-18,0.41115435030019515,4,4,1,1,104,2,1,0,1,-2.30783,-2.532056,-1.770819,0.737742,4.839525,0.6408,0.7458,2.419582,0.5832314606369068
2024-25,0022400131,2024-10-31,LAC,PHX,0,119,125,-6,0.34376701858128905,4,4,1,1,104,0,2,1,0,-6.06056,-0.004213,-0.09122,0.265925,0.175306,0.5382,0.6479,-2.85708,0.40207740859679214
2024-25,0022400128,2024-10-31,MEM,MIL,1,122,99,23,0.2821325297534659,5,4,1,1,104,3,0,1,0,-4.960032,-6.256452,0.057711,-3.947317,0.175306,0.4423,0.6634,-5.432936,0.3198253797557566
2024-25,0022400129,2024-10-31,DAL,HOU,0,102,108,-6,0.7178674702465342,4,4,1,1,104,1,1,0,0,3.405548,1.372851,0.100666,1.170468,2.217754,0.5515,0.9686,4.606953,0.6547205885050632
2024-25,0022400132,2024-11-01,CHA,BOS,0,109,124,-15,0.1811432968376197,4,5,1,1,104,1,2,0,0,-12.146321,-16.538805,-2.325649,-9.646236,2.217754,0.5902,0.8474,-12.124809,0.15656635547145673
2024-25,0022400134,2024-11-01,DET,NYK,0,98,128,-30,0.2821325297534659,5,4,1,1,104,0,0,0,0,-8.038829,-8.379055,-0.877618,-5.810365,2.217754,0.4721,0.4149,-5.991188,0.30319921572014674
2024-25,0022400136,2024-11-01,BKN,CHI,1,120,112,8,0.5536717270480503,5,5,1,1,104,1,1,0,0,0.517321,-1.101341,-0.444516,-0.630327,2.217754,0.5115,0.6442,1.925743,0.5664702960485068
2024-25,0022400133,2024-11-01,CLE,ORL,1,120,109,11,0.7460369236801184,5,5,1,1,104,0,2,0,0,3.696135,2.536729,1.578822,-0.114816,2.217754,0.8525,0.8685,5.334185,0.6771836831842803
2024-25,0022400140,2024-11-01,POR,OKC,0,114,137,-23,0.16079849535517896,5,4,1,1,104,0,0,0,0,-15.019773,-18.394221,-3.251812,-7.353618,2.217754,0.8641,0.7159,-14.489243,0.11790766804597118
2024-25,0022400138,2024-11-01,NOP,IND,1,125,118,7,0.34376701858128905,5,5,1,1,104,3,1,0,0,-2.306569,0.44669,0.693846,0.384652,2.217754,0.5741,0.8038,1.287814,0.5445969447029908
2024-25,0022400135,2024-11-01,ATL,SAC,0,115,123,-8,0.2821325297534659,5,4,1,1,104,4,0,0,0,-5.612659,-4.866953,-0.878095,-2.170787,2.217754,0.645,0.7244,-3.022052,0.3965814799332572
2024-25,0022400137,2024-11-01,TOR,LAL,0,125,131,-6,0.2034381860313969,5,5,1,1,104,4,0,0,0,-9.777139,-7.080138,-1.973376,-3.343531,2.217754,0.4385,0.7745,-6.210885,0.29679163283234095
2024-25,0022400139,2024-11-01,MIN,DEN,1,119,116,3,0.6231343912109123,4,4,1,1,104,0,0,0,0,-0.125734,2.078078,0.677256,0.91109,2.217754,0.6974,0.7252,3.193925,0.6091166818074334
2024-25,0022400143,2024-11-02,TOR,SAC,1,131,128,3,0.2034381860313969,6,5,1,1,104,4,1,1,1,-9.686928,-7.156492,-1.977232,-3.918593,2.797078,0.4385,0.7244,-5.624632,0.31406155809290126
2024-25,0022400150,2024-11-02,LAC,OKC,0,92,105,-13,0.3121193107690664,5,5,1,1,104,0,0,0,1,-6.773212,-6.173703,-1.512278,-2.265,4.839525,0.5382,0.7159,-1.633932,0.4435084968988557
2024-25,0022400149,2024-11-02,PHX,POR,1,103,97,6,0.857658513410342,5,6,1,1,104,2,1,0,1,13.511426,12.224731,1.806796,4.822693,4.839525,0.6479,0.8641,17.707604,0.9212453744523637
2024-25,0022400147,2024-11-02,WAS,MIA,0,98,118,-20,0.2034381860313969,4,4,1,1,104,1,1,0,0,-9.405356,-8.294134,-1.322209,-4.820303,2.217754,0.5918,0.7958,-6.631991,0.2847317926389132
2024-25,0022400148,2024-11-02,DEN,UTA,1,129,103,26,0.8188567031623804,5,5,1,1,104,1,3,1,0,10.664013,11.443306,1.46867,4.309791,0.175306,0.7252,0.6408,11.228966,0.8262928760246476
2024-25,0022400144,2024-11-02,HOU,GSW,0,121,127,-6,0.656232981418711,5,5,1,1,104,1,2,0,0,-0.536225,-4.854568,-2.315071,-0.621265,2.217754,0.9686,0.7112,-0.477643,0.48342125526279334
2024-25,0022400146,2024-11-02,SAS,MIN,1,113,103,10,0.37686560878908776,5,5,1,1,104,1,0,0,1,-11.123807,-10.989328,-0.597852,-5.958623,4.839525,0.7458,0.6974,-6.217042,0.29661319512278717
2024-25,0022400141,2024-11-02,CHA,BOS,0,103,113,-10,0.1811432968376197,5,6,1,1,104,3,1,1,1,-9.291578,-16.538805,-2.325649,-9.646236,2.797078,0.5902,0.8474,-10.118113,0.19697745051461257
2024-25,0022400142,2024-11-02,PHI,MEM,0,107,124,-17,0.44632827295194966,4,6,1,1,104,0,3,0,0,-1.118414,3.828295,-0.418961,4.189401,2.217754,0.3276,0.4423,3.572694,0.6215676658546039
2024-25,0022400145,2024-11-02,MIL,CLE,0,113,114,-1,0.5536717270480503,5,6,1,1,104,1,1,0,1,-1.05221,-3.298093,-2.924952,0.245363,4.839525,0.6634,0.8525,2.664374,0.5914715241601711
2024-25,0022400152,2024-11-03,NOP,ATL,0,111,126,-15,0.44632827295194966,6,6,1,1,104,4,4,0,0,-0.065503,5.677422,0.307895,2.868023,2.217754,0.5741,0.645,5.023713,0.6676860566932104
2024-25,0022400153,2024-11-03,DAL,ORL,1,108,85,23,0.7178674702465342,5,6,1,1,104,1,1,0,0,2.301486,-0.980239,-0.52372,0.818087,2.217754,0.5515,0.8685,2.878377,0.5986334955956086
2024-25,0022400151,2024-11-03,BKN,DET,0,92,106,-14,0.6231343912109123,6,6,1,1,104,0,0,0,0,0.274894,4.344727,0.549521,2.567421,2.217754,0.5115,0.4721,4.527564,0.6522237518963697
2024-25,0022400159,2024-11-04,MIA,SAC,0,110,111,-1,0.5179520501205839,5,6,1,1,104,1,1,0,0,-2.137869,-1.408475,-0.501585,-0.603954,2.217754,0.7958,0.7244,0.444582,0.5154319644666161
2024-25,0022400167,2024-11-04,PHX,PHI,1,118,116,2,0.7460369236801184,6,5,1,1,104,3,0,0,0,8.931851,3.225574,1.461512,-0.156073,2.217754,0.6479,0.3276,8.296466,0.7599283968252037
2024-25,0022400165,2024-11-04,DAL,IND,0,127,134,-7,0.656232981418711,6,6,1,1,104,3,2,1,0,3.469835,-0.363065,1.153925,0.29027,0.175306,0.5515,0.8038,1.728691,0.5597372945192297
2024-25,0022400158,2024-11-04,BKN,MEM,1,106,104,2,0.34376701858128905,7,7,1,1,104,2,3,1,0,-2.87573,1.966719,-0.047987,1.54976,0.175306,0.5115,0.4423,-0.279199,0.49030680378807573
2024-25,0022400162,2024-11-04,MIN,CHA,1,114,93,21,0.8392015046448209,6,6,1,1,104,0,2,0,0,9.225482,12.781631,0.411277,7.897485,2.217754,0.6974,0.5902,13.22131,0.8625096991385048
2024-25,0022400163,2024-11-04,OKC,ORL,1,102,86,16,0.857658513410342,6,7,1,1,104,0,3,0,1,4.897462,6.205543,1.191122,2.747483,4.839525,0.7159,0.8685,10.391028,0.8089494451998477
2024-25,0022400157,2024-11-04,ATL,BOS,0,93,123,-30,0.1811432968376197,7,7,1,1,104,4,1,1,0,-8.013831,-12.820693,-2.598496,-5.991463,0.175306,0.645,0.8474,-10.241956,0.19427092129617096
2024-25,0022400156,2024-11-04,DET,LAL,1,115,103,12,0.2821325297534659,7,6,1,1,104,0,0,1,0,-8.398287,-8.338517,-1.572656,-4.4746,0.175306,0.4721,0.7745,-8.193096,0.24270061633328713
2024-25,0022400161,2024-11-04,HOU,NYK,1,109,97,12,0.41115435030019515,6,5,1,1,104,2,1,0,0,-3.463847,-1.336321,0.410036,-1.328316,2.217754,0.9686,0.4149,-0.18233,0.4936694191542826
2024-25,0022400164,2024-11-04,NOP,POR,0,100,118,-18,0.5536717270480503,7,7,1,1,104,5,0,1,0,8.225646,12.018195,1.098798,5.518603,0.175306,0.5741,0.8641,10.297226,0.8069278550355782
2024-25,0022400154,2024-11-04,CLE,MIL,1,116,114,2,0.7722859781343504,7,6,1,1,104,2,1,0,0,5.315677,3.298093,2.939148,-0.245363,2.217754,0.8525,0.6634,6.524639,0.7122218958655452
2024-25,0022400160,2024-11-04,CHI,UTA,0,126,135,-9,0.7460369236801184,6,6,1,1,104,2,3,0,0,2.148616,6.356016,1.704653,1.297041,2.217754,0.6442,0.6408,6.470069,0.7106659793616737
2024-25,0022400166,2024-11-04,DEN,TOR,1,121,119,2,0.8392015046448209,6,7,1,1,104,1,3,0,0,10.72955,9.27498,0.983775,5.079428,2.217754,0.7252,0.4385,12.220019,0.8451719342056274
2024-25,0022400168,2024-11-04,LAC,SAS,1,113,104,9,0.656232981418711,6,6,1,1,104,0,2,0,0,3.880251,7.805556,0.714512,4.153949,2.217754,0.5382,0.7458,8.060657,0.7539025724777997
2024-25,0022400155,2024-11-04,WAS,GSW,0,112,125,-13,0.1811432968376197,5,6,1,1,104,1,1,0,0,-10.709527,-13.185039,-3.804189,-5.477908,2.217754,0.5918,0.7112,-9.72953,0.20565406295382188
2024-25,0022400180,2024-11-06,SAC,TOR,1,122,107,15,0.8392015046448209,7,8,1,0,216,0,2,0,0,9.943595,7.353295,2.822825,2.955028,2.197713,0.7244,0.4385,10.846159,0.8185287004047389
2024-25,0022400173,2024-11-06,HOU,SAS,1,127,100,27,0.7178674702465342,7,7,1,0,216,1,1,0,0,4.140394,1.155731,0.411428,2.563266,2.197713,0.9686,0.7458,4.845776,0.6621800509113648
2024-25,0022400170,2024-11-06,IND,ORL,1,118,111,7,0.6878806892309335,7,8,1,0,216,2,3,0,0,-0.06172,1.592925,0.123097,0.483755,2.197713,0.8038,0.8685,2.963316,0.6014646702433019
2024-25,0022400175,2024-11-06,NOP,CLE,0,122,131,-9,0.2821325297534659,8,8,1,0,216,3,1,0,0,-8.685654,-20.965731,-5.15423,0.691452,2.197713,0.5741,0.8525,-12.627979,0.14755772927864474
2024-25,0022400172,2024-11-06,BOS,GSW,0,112,118,-6,0.7178674702465342,8,7,1,0,216,2,2,0,0,2.728155,-4.939285,-0.628047,2.808396,2.197713,0.8474,0.7125,1.092149,0.5378492797850878
2024-25,0022400178,2024-11-06,PHX,MIA,1,115,112,3,0.6878806892309335,7,6,1,0,216,2,4,0,0,5.344267,1.845616,1.237386,0.486389,2.197713,0.6479,0.7958,5.792655,0.6909438162905518
2024-25,0022400179,2024-11-06,LAC,PHI,1,110,98,12,0.5888456496998049,7,6,1,0,216,0,0,0,0,-0.369025,9.398799,2.166817,0.010411,2.197713,0.5382,0.3276,6.712601,0.7175428183407203
2024-25,0022400169,2024-11-06,CHA,DET,1,108,107,1,0.44632827295194966,7,8,1,0,216,2,1,0,0,-1.818843,-2.028472,-0.633196,-0.651509,2.197713,0.5902,0.4721,0.274056,0.509514674288554
2024-25,0022400171,2024-11-06,ATL,NYK,1,121,116,5,0.2539630763198815,8,6,1,0,216,3,1,0,0,-8.245633,-6.809839,-2.105929,-2.334969,2.197713,0.6549,0.4149,-5.330023,0.32294271863421214
2024-25,0022400177,2024-11-06,DEN,OKC,1,124,122,2,0.2539630763198815,7,7,1,0,216,4,0,0,0,-5.38588,-12.939194,-3.132498,-1.048729,2.197713,0.7252,0.7159,-6.964824,0.2754116917535175
2024-25,0022400174,2024-11-06,MEM,LAL,1,131,114,17,0.656232981418711,8,7,1,0,216,3,2,0,0,-2.725048,1.172965,0.177151,-2.625118,2.197713,0.4423,0.8184,1.421672,0.5492038613874042
2024-25,0022400176,2024-11-06,DAL,CHI,1,119,99,20,0.8188567031623804,7,7,1,0,216,3,2,0,0,6.984934,7.67502,1.9385,1.913416,2.197713,0.5515,0.6442,9.52769,0.7897286008802575
2024-25,0022400181,2024-11-07,CHI,MIN,0,119,135,-16,0.2034381860313969,8,7,1,0,216,2,0,1,0,-9.113243,-6.906767,-1.597557,-3.036823,0.1829,0.6442,0.7,-7.827105,0.2521651569646197
2024-25,0022400182,2024-11-07,MIL,UTA,1,123,100,23,0.796561813968603,7,7,1,0,216,1,2,0,0,11.592039,9.170371,1.776582,2.39149,2.197713,0.6634,0.6596,12.578918,0.8515831137156517
2024-25,0022400183,2024-11-07,SAS,POR,1,118,105,13,0.656232981418711,8,8,1,0,216,1,0,1,0,5.471363,5.405522,1.560535,0.659928,0.1829,0.7458,0.8641,5.621343,0.6858400208247859
2024-25,0022400189,2024-11-08,NYK,MIL,1,116,94,22,0.7178674702465342,7,8,1,0,216,1,2,0,1,1.849489,5.771018,1.948962,0.70733,4.706018,0.4149,0.6634,8.516271,0.7654536470629932
2024-25,0022400192,2024-11-08,OKC,HOU,1,126,107,19,0.7460369236801184,8,8,1,0,216,0,1,0,0,4.631113,13.414386,3.392016,2.345342,2.197713,0.7159,0.9686,11.220463,0.8261233098942579
2024-25,0022400193,2024-11-08,MIN,POR,1,127,102,25,0.857658513410342,8,9,1,0,216,0,0,1,1,13.686822,7.768374,2.263642,5.216522,2.691204,0.7,0.8641,13.418802,0.8657302520196202
2024-25,0022400184,2024-11-08,CHA,IND,1,103,83,20,0.2821325297534659,8,8,1,0,216,2,4,0,0,-6.052391,-2.618668,-0.466803,-4.761087,2.197713,0.5902,0.8038,-2.137816,0.42631085789564976
2024-25,0022400186,2024-11-08,ORL,NOP,1,115,88,27,0.7460369236801184,9,9,1,0,216,2,4,0,0,4.132147,2.736339,0.957377,-0.60534,2.197713,0.8685,0.5741,5.631957,0.6861575628540689
2024-25,0022400190,2024-11-08,DAL,PHX,0,113,114,-1,0.5888456496998049,8,8,1,0,216,2,1,0,0,-2.940453,1.046499,-0.04668,0.407657,2.197713,0.5515,0.6479,1.250736,0.5433194590504321
2024-25,0022400185,2024-11-08,DET,ATL,1,122,121,1,0.5888456496998049,9,9,1,0,216,2,1,0,0,-1.047856,1.598581,0.641041,-2.159157,2.197713,0.4721,0.6549,2.473076,0.5850362784133417
2024-25,0022400196,2024-11-08,SAC,LAC,0,98,107,-9,0.7178674702465342,8,8,1,0,216,1,1,0,0,3.90466,1.922266,0.847941,-0.204368,2.197713,0.7244,0.5382,5.111177,0.6703758931627463
2024-25,0022400191,2024-11-08,MEM,WAS,1,128,104,24,0.7460369236801184,9,6,1,0,216,3,1,0,0,4.454878,7.282696,1.541231,1.362616,2.197713,0.4423,0.5918,8.0665,0.7540531266621017
2024-25,0022400194,2024-11-08,DEN,MIA,1,135,122,13,0.6231343912109123,8,7,1,0,216,3,3,0,0,2.579935,1.391933,0.760661,1.320737,2.197713,0.7252,0.7958,4.183648,0.6413117721933782
2024-25,0022400195,2024-11-08,LAL,PHI,1,116,106,10,0.7460369236801184,8,7,1,0,216,0,2,0,0,3.464562,6.55255,1.721764,-0.608924,2.197713,0.8184,0.3276,7.206269,0.7312297457158639
2024-25,0022400187,2024-11-08,BOS,BKN,1,108,104,4,0.8743142556725981,9,8,1,0,216,2,2,0,0,8.708431,11.079091,3.456166,4.665929,2.197713,0.8474,0.5547,12.091475,0.8428212861554295
2024-25,0022400188,2024-11-08,CLE,GSW,1,136,117,19,0.6231343912109123,9,8,1,0,216,0,0,0,0,1.701611,-0.772788,-0.537118,-0.304647,2.197713,0.8525,0.7125,2.662125,0.5913960388814654
2024-25,0022400200,2024-11-09,LAC,TOR,1,105,103,2,0.7178674702465342,9,9,1,0,216,0,2,1,0,4.445809,5.431029,1.936399,3.159397,0.1829,0.5382,0.4385,5.121319,0.67068709491284
2024-25,0022400199,2024-11-09,CLE,BKN,1,105,100,5,0.857658513410342,10,9,1,0,216,0,1,1,1,9.551535,15.245588,3.547095,1.552885,2.691204,0.8525,0.5547,15.089766,0.8904943697768054
2024-25,0022400197,2024-11-09,SAS,UTA,0,110,111,-1,0.7178674702465342,9,8,1,0,216,2,5,0,0,4.035085,12.939701,2.949758,-0.564156,2.197713,0.7458,0.6596,10.685107,0.8151824149065412
2024-25,0022400198,2024-11-09,ATL,CHI,0,113,125,-12,0.5888456496998049,10,9,1,0,216,0,2,1,0,0.615612,-0.264237,-0.497167,-0.191764,0.1829,0.6549,0.6442,0.358588,0.5124483844790498
2024-25,0022400206,2024-11-10,MIN,MIA,0,94,95,-1,0.7460369236801184,9,8,1,0,216,0,4,0,0,8.399998,2.123862,0.84076,2.017453,2.197713,0.7,0.7958,7.459643,0.7380893734508215
2024-25,0022400209,2024-11-10,PHX,SAC,0,118,127,-9,0.44632827295194966,9,9,1,0,216,1,0,0,0,-0.263239,-0.925521,0.039014,0.053349,2.197713,0.6479,0.7244,1.603333,0.5554423792913449
2024-25,0022400205,2024-11-10,PHI,CHA,1,107,105,2,0.656232981418711,8,9,1,0,216,2,2,0,0,4.593416,-3.072896,-0.738629,4.648797,2.197713,0.3276,0.5902,2.957973,0.6012867971295938
2024-25,0022400201,2024-11-10,DET,HOU,0,99,101,-2,0.37686560878908776,10,9,1,0,216,2,2,0,0,-5.234322,-4.365302,-1.062825,-3.394416,2.197713,0.4721,0.9686,-2.602099,0.41062008563200497
2024-25,0022400203,2024-11-10,IND,NYK,1,132,121,11,0.37686560878908776,9,8,1,0,216,4,1,0,0,-4.098991,-4.621063,-1.568117,-0.384548,2.197713,0.8038,0.4149,-2.162314,0.4254789338206214
2024-25,0022400207,2024-11-10,OKC,GSW,0,116,127,-11,0.7178674702465342,9,9,1,0,216,0,2,0,0,3.970881,-0.219763,-0.232435,1.8954,2.197713,0.7159,0.7125,4.073273,0.6377778459544491
2024-25,0022400204,2024-11-10,ORL,WAS,1,121,94,27,0.8392015046448209,10,7,1,0,216,2,0,0,0,8.060216,3.655819,0.849386,4.225193,2.197713,0.8685,0.5918,8.055731,0.7537756201140198
2024-25,0022400210,2024-11-10,POR,MEM,0,89,134,-45,0.44632827295194966,10,10,1,0,216,0,2,0,0,-3.136355,-4.820099,-1.406376,-0.592024,2.197713,0.8641,0.4423,-1.780513,0.4384897668838726
2024-25,0022400202,2024-11-10,MIL,BOS,0,107,113,-6,0.3121193107690664,9,10,1,0,216,2,1,0,0,-6.23832,-13.619926,-4.376289,-2.865958,2.197713,0.6634,0.8474,-7.73141,0.25467979578548994
2024-25,0022400208,2024-11-10,DEN,DAL,1,122,120,2,0.5888456496998049,9,9,1,0,216,4,3,0,0,-0.909205,-1.500182,-0.403724,0.426691,2.197713,0.7252,0.5515,0.99302,0.5344253174521096
2024-25,0022400211,2024-11-10,LAL,TOR,1,123,103,20,0.8188567031623804,9,10,1,0,216,0,1,0,1,7.467022,2.58478,1.491345,2.540062,4.706018,0.8184,0.4385,9.731919,0.7944001335542239
2024-25,0022400214,2024-11-11,NOP,BKN,0,105,107,-2,0.44632827295194966,10,10,1,0,216,3,1,0,0,-0.535081,-5.720143,-1.705532,2.244337,2.197713,0.5741,0.5547,-0.929899,0.46775665256362
2024-25,0022400216,2024-11-11,SAS,SAC,1,116,96,20,0.37686560878908776,10,10,1,0,216,2,1,0,1,-5.075997,-3.010127,-1.06072,-2.972181,4.706018,0.7458,0.7244,0.662956,0.5230030503617541
2024-25,0022400212,2024-11-11,CHI,CLE,0,113,119,-6,0.2277140218656496,10,11,1,0,216,1,0,0,0,-9.163687,-18.561007,-4.364647,-1.18879,2.197713,0.6442,0.8525,-11.664633,0.1651927373128635
2024-25,0022400215,2024-11-11,OKC,LAC,1,134,128,6,0.7178674702465342,10,10,1,0,216,1,1,1,0,4.847418,13.482257,3.534309,1.732059,0.1829,0.7159,0.5382,9.347738,0.7855482178881606
2024-25,0022400213,2024-11-11,HOU,WAS,1,107,92,15,0.857658513410342,10,8,1,0,216,1,0,1,1,7.851502,9.02385,2.125368,3.993786,2.691204,0.9686,0.5918,11.12888,0.8242885968064952
2024-25,0022400001,2024-11-12,BOS,ATL,0,116,117,-1,0.9026490636820277,11,11,1,0,216,0,1,0,0,11.676614,14.658747,4.70027,4.493597,2.197713,0.8474,0.6549,15.365394,0.8941719453525235
2024-25,0022400003,2024-11-12,ORL,CHA,1,114,89,25,0.7722859781343504,11,10,1,0,216,0,3,0,0,4.99525,1.025743,0.433203,4.277332,2.197713,0.8685,0.5902,5.20821,0.6733470390712692
2024-25,0022400006,2024-11-12,UTA,PHX,0,112,120,-8,0.3121193107690664,9,10,1,0,216,3,2,0,0,-11.168035,-15.024307,-4.313169,-2.461374,2.197713,0.6596,0.6479,-10.898458,0.18039484204105968
2024-25,0022400004,2024-11-12,PHI,NYK,0,99,111,-12,0.37686560878908776,9,9,1,0,216,3,0,0,0,-4.666966,-10.312626,-2.78748,-0.496838,2.197713,0.3276,0.4149,-5.292083,0.32409595791434637
2024-25,0022400005,2024-11-12,MIL,TOR,1,99,85,14,0.7722859781343504,10,11,1,0,216,1,1,0,0,5.392616,0.573838,0.571176,2.938494,2.197713,0.6634,0.4385,5.180941,0.6725134379697341
2024-25,0022400008,2024-11-12,POR,MIN,1,122,108,14,0.2277140218656496,11,10,1,0,216,2,0,0,0,-11.139568,-7.768374,-2.210319,-5.216522,2.197713,0.8641,0.7,-7.256257,0.26740796489454605
2024-25,0022400007,2024-11-12,GSW,DAL,1,120,117,3,0.5888456496998049,10,10,1,0,216,2,1,0,0,-1.401464,11.658775,2.958961,-0.419979,2.197713,0.7125,0.5515,7.326369,0.7344953417450967
2024-25,0022400002,2024-11-12,DET,MIA,1,123,121,2,0.44632827295194966,11,9,1,0,216,1,3,0,0,-1.059877,-3.448561,-0.552349,-3.370291,2.197713,0.4721,0.7958,-0.056505,0.4980380200945968
2024-25,0022400217,2024-11-13,ORL,IND,1,94,90,4,0.5536717270480503,12,10,1,0,328,1,3,1,0,-0.385127,3.005284,1.388253,-0.439693,0.080221,0.8685,0.8038,1.3903,0.548124864894257
2024-25,0022400219,2024-11-13,NYK,CHI,0,123,124,-1,0.7722859781343504,10,11,1,0,328,1,1,1,0,8.441494,7.394215,2.516697,1.517321,0.080221,0.4149,0.6442,7.998076,0.7522863946611642
2024-25,0022400221,2024-11-13,OKC,NOP,1,106,88,18,0.8892726820276319,11,11,1,0,328,2,4,0,0,10.602222,17.938216,6.712623,0.971478,2.201644,0.7159,0.5741,16.471863,0.9078581372292724
2024-25,0022400225,2024-11-13,LAL,MEM,1,128,123,5,0.7460369236801184,10,11,1,0,328,2,2,0,0,5.221763,-6.282545,-1.395006,1.976942,2.201644,0.8184,0.4423,1.671253,0.557770462381885
2024-25,0022400227,2024-11-13,SAC,PHX,1,127,104,23,0.7722859781343504,11,11,1,0,328,1,3,0,1,3.272591,-0.817912,-0.356895,-0.036934,4.760083,0.7244,0.6479,5.987423,0.6966902863074077
2024-25,0022400218,2024-11-13,BKN,BOS,0,114,139,-25,0.2034381860313969,11,12,1,0,328,2,1,0,1,-12.751118,-5.147935,-2.684465,-3.192299,4.760083,0.5547,0.8474,-4.189443,0.3585030883033631
2024-25,0022400220,2024-11-13,PHI,CLE,0,106,114,-8,0.16079849535517896,10,12,1,0,328,4,1,1,0,-10.645963,-19.857039,-6.727484,0.354114,0.080221,0.3276,0.8525,-15.171279,0.10840651139228698
2024-25,0022400226,2024-11-13,POR,MIN,1,106,98,8,0.1811432968376197,12,11,1,0,328,3,1,1,1,-11.738787,-10.710134,-4.198216,-3.539752,2.638661,0.8641,0.7,-8.5858,0.23281707474620678
2024-25,0022400222,2024-11-13,HOU,LAC,1,111,103,8,0.656232981418711,11,11,1,0,328,2,0,0,0,1.229783,1.44493,0.313213,-0.42458,2.201644,0.9686,0.5382,3.539,0.6204662748382171
2024-25,0022400224,2024-11-13,SAS,WAS,1,139,130,9,0.796561813968603,11,9,1,0,328,2,2,0,0,5.020082,8.869058,3.502527,1.323481,2.201644,0.7458,0.5918,9.146214,0.7807953845297047
2024-25,0022400223,2024-11-13,MIL,DET,1,127,120,7,0.7460369236801184,11,12,1,0,328,3,3,1,1,4.027092,1.468286,0.207821,2.545551,2.638661,0.6634,0.4721,5.38635,0.6787654671991937
2024-25,0022400228,2024-11-14,UTA,DAL,1,115,113,2,0.2539630763198815,10,11,1,0,328,4,3,0,0,-10.388536,-13.749416,-4.740191,-2.107151,2.201644,0.6596,0.5515,-9.867332,0.20254508513354152
2024-25,0022400016,2024-11-15,HOU,LAC,1,125,104,21,0.656232981418711,12,12,1,0,328,0,0,0,0,1.496522,1.44493,0.313213,-0.42458,2.201644,0.9686,0.5382,3.67237,0.6248185187654249
2024-25,0022400014,2024-11-15,NYK,BKN,1,124,122,2,0.7722859781343504,11,12,1,0,328,2,1,0,0,7.037964,3.069818,1.226318,1.825934,2.201644,0.4149,0.5547,7.255535,0.7325723778348323
2024-25,0022400017,2024-11-15,NOP,DEN,1,101,94,7,0.41115435030019515,12,10,1,0,328,5,1,0,0,-1.734304,-10.631693,-3.955232,-0.378054,2.201644,0.5741,0.7252,-3.981355,0.36517656394843073
2024-25,0022400009,2024-11-15,IND,MIA,0,111,124,-13,0.656232981418711,11,10,1,0,328,1,4,0,0,1.473001,-0.147092,0.183791,0.590842,2.201644,0.8038,0.7958,2.864598,0.5981736088516069
2024-25,0022400020,2024-11-15,SAC,MIN,0,126,130,-4,0.44632827295194966,12,12,1,0,328,2,1,0,0,-1.621325,-0.881727,0.017573,-1.096902,2.201644,0.7244,0.7,0.950118,0.5329424227358348
2024-25,0022400015,2024-11-15,SAS,LAL,0,115,120,-5,0.41115435030019515,12,11,1,0,328,1,2,0,0,-6.058157,0.290855,-0.021858,-1.802793,2.201644,0.7458,0.8184,-0.682007,0.4763369000492761
2024-25,0022400012,2024-11-15,ATL,WAS,1,129,117,12,0.796561813968603,12,10,1,0,328,1,1,0,0,8.16166,5.054779,1.576246,2.263584,2.201644,0.6549,0.5918,8.809864,0.7726950914963054
2024-25,0022400011,2024-11-15,TOR,DET,0,95,99,-4,0.41115435030019515,12,13,1,0,328,1,3,0,0,-3.283198,-3.246193,-2.041569,0.565535,2.201644,0.4385,0.4721,-1.063051,0.4631554084088543
2024-25,0022400018,2024-11-15,OKC,PHX,1,99,83,16,0.7460369236801184,12,12,1,0,328,2,4,0,0,3.571004,7.545614,2.620349,1.303669,2.201644,0.7159,0.6479,7.759953,0.7460719842615331
2024-25,0022400019,2024-11-15,GSW,MEM,1,123,118,5,0.7178674702465342,11,12,1,0,328,1,2,0,0,5.815269,6.416514,2.289155,2.260217,2.201644,0.7125,0.4423,8.317535,0.7604618488978798
2024-25,0022400010,2024-11-15,ORL,PHI,1,98,86,12,0.5888456496998049,13,11,1,0,328,0,1,0,0,-1.336194,8.504641,3.306248,-0.296706,2.201644,0.8685,0.3276,5.785867,0.6907424689026035
2024-25,0022400013,2024-11-15,CLE,CHI,1,144,126,18,0.796561813968603,13,12,1,0,328,2,0,0,0,9.768068,17.044573,5.407858,0.808323,2.201644,0.8525,0.6442,15.607965,0.897317942085218
2024-25,0022400230,2024-11-16,BOS,TOR,1,126,123,3,0.9145647629102059,13,13,1,0,328,1,1,0,1,14.163037,10.823688,5.95967,3.869635,4.760083,0.8474,0.4385,17.253446,0.9165456393835767
